id,audio_path,label,speaker,show,utterance
1_11901,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11901.wav,1,SHELDON,BBT,"Yeah, good for you, Leonard. That's a lovely little notion. Kind of like, I wish I could talk to my uncle in Chicago. Yeah, now stand back while I invent the telephone. Hello? Oh, hold on. Leonard, it's your uncle. He says you just got burned."
1_11913,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11913.wav,1,HOWARD,BBT,It's why my people wandered the desert for 40 years. Took that long to walk it off.
1_11924,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11924.wav,1,HOWARD,BBT,"All right, Amy's in charge of pricing and being 75."
1_11928,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11928.wav,0,AMY,BBT,"And if I had a friend, they might have told me that."
1_12002,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_12002.wav,0,SHELDON,BBT,Then buckle up; you're in for a cranky night.
1_12083,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_12083.wav,0,HOWARD,BBT,"Oh, just put it in your mouth and pop it like a zit."
1_12202,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_12202.wav,1,LEONARD,BBT,"No need to. As soon as she flies into California airspace, I'll feel a disturbance in the Force."
1_12275,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_12275.wav,0,PERSON,BBT,"Uh, no. I overheard Bernadette tell Howard she was making him a meat loaf, and you don't have to not ask me twice."
1_12320,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_12320.wav,0,RAJ,BBT,"Oh, yes, we've got the moon and the trees and... Elizabeth McNulty, who apparently died when she was the same age I am."
1_12331,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_12331.wav,0,PENNY,BBT,"Wow, there's a Denny's in Vegas you can actually get married in."
2_223,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_223.wav,1,CHANDLER,FRIENDS,"I guess he wants to do a little dance, you know, make a little love. Well pretty much get down to that."
2_370,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_370.wav,1,CHANDLER,FRIENDS,You have to stop the Q-Tip when there is resistance
2_556,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_556.wav,1,CHANDLER,FRIENDS,"Joey if I go first, I want to be looking for my keys"
2_484,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_484.wav,1,ROSS,FRIENDS,Yes yes it is! In Prison!!
2_498,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_498.wav,1,CHANDLER,FRIENDS,"Uh, so how many cameras are actually on you."
2_494,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_494.wav,1,CHANDLER,FRIENDS,But younger than some buildings!
2_477,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_477.wav,0,CHANDLER,FRIENDS,"And then and then you clicked it again, she's dressed. She is a business woman, she is walking down the street and oh oh oh she's naked."
2_35,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_35.wav,0,CHANDLER,FRIENDS,Oh no donÕt go. I have scared you. I have said too much. I am hopeless and awkward and desperate for love.
2_279,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_279.wav,1,MONICA,FRIENDS,Sounds like she has got the whole package!
2_377,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_377.wav,1,CHANDLER,FRIENDS,Yeah either that or gloria estefan was right eventually the rhythm is going to get you
2_595,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_595.wav,0,CHANDLER,FRIENDS,I'd miss you if I broke up with you. Just trying to be supportive.
2_464,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_464.wav,1,CHANDLER,FRIENDS,"Oh, uh, no thanks. I just had an M&M."
2_408,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_408.wav,1,CHANDLER,FRIENDS,"Okay, but if you are not coming back soon, there is pretty much nothing I can do about it"
2_574,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_574.wav,0,JOEY,FRIENDS,You can't do anything.
2_409,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_409.wav,0,CHANDLER,FRIENDS,I'll catch you guys later.
2_549,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_549.wav,0,MONICA,FRIENDS,Really?
2_598,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_598.wav,1,CHANDLER,FRIENDS,"Our balcony? Seriously? That's so funny because I told Monica we should put lights on our balcony. - And she said - ""No no, its too cold, nobody will go out there.""  - I said ""Maybe if we put some lights out there they will""."
2_73,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_73.wav,1,CHANDLER,FRIENDS,"Oh my god, you almost gave me a heart attack!"
2_374,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_374.wav,1,CHANDLER,FRIENDS,Janice? Janice?
2_297,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_297.wav,1,CHANDLER,FRIENDS,"I am sorry, it was a one time thing. I was very drunk and it was someone else's subconscious"
2_286,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_286.wav,1,CHANDLER,FRIENDS,"And sometimes I would want you to steal third, and I'll go like this."
2_509,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_509.wav,1,CHANDLER,FRIENDS,Crazy bitch!
2_508,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_508.wav,1,CHANDLER,FRIENDS,"Yes, the doctor's say if they remove it, he will die!"
2_472,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_472.wav,0,CHANDLER,FRIENDS,And I just won a million dollars!
2_227,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_227.wav,1,CHANDLER,FRIENDS,You sure he is going to be able to crack that code?
2_226,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_226.wav,1,CHANDLER,FRIENDS,"These people find out that a spelling game is going over there, there will be nobody left at our party."
2_478,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_478.wav,1,CHANDLER,FRIENDS,"Oh, wait a minute, I have no one."
2_372,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_372.wav,1,CHANDLER,FRIENDS,Actually I yesterday I was smoking again. Today I am smoking still.
2_241,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_241.wav,1,CHANDLER,FRIENDS,"Oh I do. Oh no, wait a minute, I took it out of my shirt when I put it on this morning."
2_109,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_109.wav,1,CHANDLER,FRIENDS,"I thought if I littered, that crying Indian might come by and save us."
2_389,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_389.wav,1,MONICA,FRIENDS,Huh! Whats dufus speled backwards?
2_449,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_449.wav,1,CHANDLER,FRIENDS,"Oh no, now its not gonna make any sense"
2_50,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_50.wav,1,CHANDLER,FRIENDS,"Nope, that patch is no good."
2_84,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_84.wav,1,CHANDLER,FRIENDS,"If that doesn't keep kids in school, what will?"
2_322,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_322.wav,0,CHANDLER,FRIENDS,"Hey, my father's house does that."
2_416,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_416.wav,1,CHANDLER,FRIENDS,Were you so late because you were burying this woman?
2_124,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_124.wav,1,CHANDLER,FRIENDS,I am so confused as to what we have been doing so far.
2_206,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_206.wav,1,CHANDLER,FRIENDS,A tshirt that says - I don't belong here.
2_204,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_204.wav,1,CHANDLER,FRIENDS,"Oh Oh, I am convinced!"
2_380,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_380.wav,0,CHANDLER,FRIENDS,Oh just like give a minute to wake up for this  ...  Ha ha! You lost the ring. You the worst best man ever!
2_622,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_622.wav,1,CHANDLER,FRIENDS,"Pheebs, you may know this, you know strange things. What is the boiling point of brain?"
2_583,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_583.wav,1,CHANDLER,FRIENDS,And the bunny got away!
2_456,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_456.wav,1,CHANDLER,FRIENDS,And you are gonna make them all disappear.
2_461,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_461.wav,1,CHANDLER,FRIENDS,"Wow you look just like your son, Mrs. Tribbiani"
2_152,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_152.wav,1,ROSS,FRIENDS,Your makeup?
2_15,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_15.wav,1,CHANDLER,FRIENDS,I'm sorry man there is never a good time to have to .. Stop catching on fire.
2_421,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_421.wav,1,CHANDLER,FRIENDS,Joey's got a really bad hernia but its nothing that a laser eye surgery wont fix
2_586,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_586.wav,1,CHANDLER,FRIENDS,"See now that I see crying over, but Bambi, is a cartoon."
2_160,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_160.wav,0,CHANDLER,FRIENDS,"Because his penis was too big. I am sorry, thatÕs the kind of thing I do."
2_39,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_39.wav,1,CHANDLER,FRIENDS,"Oh hurry up, I want to sign that."
2_66,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_66.wav,1,CHANDLER,FRIENDS,"Nice jon Joe, you are quite the craftsman!"
2_310,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_310.wav,1,CHANDLER,FRIENDS,Well thank God your livelihood doesn't depend on it.
2_345,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_345.wav,1,CHANDLER,FRIENDS,Oh I left them in my bulldozer .. I don't have tools!
2_581,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_581.wav,1,CHANDLER,FRIENDS,"We were wondering what was taking so long with the gift, but now we understand you were doing this."
2_518,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_518.wav,1,CHANDLER,FRIENDS,Oh tons. I am quite the woodsman.
2_450,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_450.wav,1,CHANDLER,FRIENDS,If only there was something in your head to control the things you say.
2_567,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_567.wav,1,CHANDLER,FRIENDS,"Well yes Ross, pressing my third nipple opens the delivery entrance to the magical land of Narnia."
2_115,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_115.wav,1,CHANDLER,FRIENDS,"I am sorry, we donÕt have your sheep."
2_183,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_183.wav,1,CHANDLER,FRIENDS,"No, rabies."
2_104,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_104.wav,1,CHANDLER,FRIENDS,Was that place the sun?
2_288,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_288.wav,1,CHANDLER,FRIENDS,Maybe he was nervous.
2_420,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_420.wav,1,CHANDLER,FRIENDS,"No you are not Chandler, we still love you Chandler"
2_49,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_49.wav,0,JOEY,FRIENDS,We got a box.
2_433,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_433.wav,1,CHANDLER,FRIENDS,I was saying the actual words
2_428,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_428.wav,0,CHANDLER,FRIENDS,His legs flail about as if independent from his body
2_1,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_1.wav,0,CHANDLER,FRIENDS,"Yes you can. You're thinking about time, you can't go back in time."
2_168,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_168.wav,1,CHANDLER,FRIENDS,Did I wake you?
2_155,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_155.wav,1,CHANDLER,FRIENDS,Great! Now we can do laundry all night. All night laundry!
2_2,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_2.wav,1,CHANDLER,FRIENDS,"ThatÕs a good one too Pheebs, now all that I have to do is find a plane load of people whose resolution is to plummet to their deaths"
2_120,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_120.wav,1,CHANDLER,FRIENDS,"You know some might find it amusing, I myself find it regular."
2_487,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_487.wav,1,CHANDLER,FRIENDS,"And Hornswoggle? What? Are you dating a character from ""Fraggle Rock""? Ahh."
2_280,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_280.wav,1,CHANDLER,FRIENDS,"Joey ate my last stick of gum, so I killed him. Do you think that was wrong?"
2_447,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_447.wav,1,CHANDLER,FRIENDS,It was an accident. Not like I was across the street with a telescope and a box of donuts.
2_148,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_148.wav,1,CHANDLER,FRIENDS,"Hey, that's Joincidence with a C"
2_532,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_532.wav,1,CHANDLER,FRIENDS,"The Jamestown colony of Virginia. You see King George is giving us the land, so."
2_443,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_443.wav,1,CHANDLER,FRIENDS,"Dear god, this parachute is a knapsack"
2_475,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_475.wav,1,CHANDLER,FRIENDS,"Oh yeah ok, including the waffles last week, you now owe me, seventeen zillion dollars."
2_92,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_92.wav,1,CHANDLER,FRIENDS,"No, no, I am just looking for a man to draw on me with chalk."
2_258,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_258.wav,1,CHANDLER,FRIENDS,"I am telling you, when she leaned back, I could see her brain"
2_376,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_376.wav,1,CHANDLER,FRIENDS,Me? I am gonna die alone!
2_114,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_114.wav,1,CHANDLER,FRIENDS,Spanish midgets wrestling Julie! Okay yes I see how they got there.
2_246,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_246.wav,1,CHANDLER,FRIENDS,"Well, it will probably slow me down at first. But once I am used to the extra weight, I ll get back on track."
2_268,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_268.wav,0,CHANDLER,FRIENDS,"A lonely grey couch. "" O look "" cried Ned. And then the kingdom was his. The End."
2_221,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_221.wav,0,CHANDLER,FRIENDS,See Joe that's why your parents told you not to jump on your bed!
2_369,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_369.wav,1,CHANDLER,FRIENDS,"I just have to do one thing, really quickly, its not a big thing  ...  GET UP||"
2_103,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_103.wav,1,CHANDLER,FRIENDS,"No, this is just part of a daredevil game that I play called wait until last moment before I burst and die"
2_457,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_457.wav,1,CHANDLER,FRIENDS,"Yes, we all know how cruel a parent can be, about the flatness of a child's pillow."
2_112,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_112.wav,1,CHANDLER,FRIENDS,I think this is probably why Damone smokes in his cell alone.
2_174,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_174.wav,1,CHANDLER,FRIENDS,Oh! Satan's minions at work again?
2_490,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_490.wav,1,CHANDLER,FRIENDS,"Maybe it's a contest, you know? Like ""Collect all five""."
2_430,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_430.wav,1,CHANDLER,FRIENDS,I guess you would know that or else we would be in a predicament room
2_434,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_434.wav,1,CHANDLER,FRIENDS,We can? Ok I am trying that.
2_541,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_541.wav,1,CHANDLER,FRIENDS,Oh yeah right. And what would my opening line be? Excuse me
2_392,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_392.wav,1,CHANDLER,FRIENDS,Ah you see perfect might be a problem. Had you said co-dependent or self-destructive.
2_187,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_187.wav,1,CHANDLER,FRIENDS,That's so funny because you look more like Joey Tribbiani man slash woman.
2_113,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_113.wav,1,CHANDLER,FRIENDS,"No, no the actual cartoon character .. Of course the baloon."
2_323,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_323.wav,1,CHANDLER,FRIENDS,That monkey has got a Ross on its ass!
2_137,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_137.wav,0,CHANDLER,FRIENDS,"Okay, but If he asks, I am not going to lie."
2_294,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_294.wav,1,CHANDLER,FRIENDS,"Oh, um, I don't care!"
2_359,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_359.wav,1,CHANDLER,FRIENDS,"You know once you are inside, you don't have to knock anymore."
2_141,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_141.wav,1,CHANDLER,FRIENDS,We think it was trying to spell out monkey.
2_283,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_283.wav,1,CHANDLER,FRIENDS,Dee. The sarcastic sister from What's Happening.
2_24,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_24.wav,1,CHANDLER,FRIENDS,"Uh, okay. The fifth dentist caved and not they're all recommending Trident?"
2_197,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_197.wav,1,CHANDLER,FRIENDS,Ah your own brand of vigilante justice.
2_493,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_493.wav,1,CHANDLER,FRIENDS,Did you tell her about the magical night that starts with the flush of every toilet?
2_573,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_573.wav,1,CHANDLER,FRIENDS,"Oh I see, I thought you just really really liked your new couch."
2_440,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_440.wav,1,MONICA,FRIENDS,"No its not big, not at all. Kind of the same lines as, I don't know, having a third nipple!"
2_105,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_105.wav,1,CHANDLER,FRIENDS,Why? You never look down in the shower?  Oh please I am allowed one joke in the monkey is penis genre.
2_3,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_3.wav,1,CHANDLER,FRIENDS,And I think my testicles may be in here too
2_71,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_71.wav,1,JOEY,FRIENDS,"ThatÕs good, just keep rubbing your head. That will turn back time"
2_20,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_20.wav,0,CHANDLER,FRIENDS,My duties?  All right.
2_463,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_463.wav,0,JOEY,FRIENDS,Ok!
2_602,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_602.wav,0,CHANDLER,FRIENDS,No way!
2_88,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_88.wav,0,RACHEL,FRIENDS,Oh.
2_172,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_172.wav,1,CHANDLER,FRIENDS,The whole thing! Can we go?
2_86,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_86.wav,0,CHANDLER,FRIENDS,"Great! Okay, here."
2_154,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_154.wav,0,PHOEBE,FRIENDS,"Okay, does this look like a garbage can to you?"
2_557,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_557.wav,0,ROSS,FRIENDS,"Oh my God, wh-what happened?"
2_163,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_163.wav,1,RACHEL,FRIENDS,"Oh boy, I just can't watch. It's too scary!"
2_87,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_87.wav,0,ROSS,FRIENDS,Yeah it would!
2_240,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_240.wav,0,JOEY,FRIENDS,No!
2_267,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_267.wav,0,RACHEL,FRIENDS,Really!?
2_278,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_278.wav,0,PERSON,FRIENDS,: Yeah.
2_284,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_284.wav,0,MONICA,FRIENDS,What?  Why?
2_340,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_340.wav,0,PHOEBE,FRIENDS,Oh! Oop!
2_536,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_536.wav,0,CHANDLER,FRIENDS,What a baby.
2_588,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_588.wav,0,JOEY,FRIENDS,I talk to you and nothin'.
2_448,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_448.wav,0,MONICA,FRIENDS,Do you still wanna call  'em? I wanna call  'em.
2_79,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_79.wav,0,RACHEL,FRIENDS,"I'm just gonna throw it out, it's probably just a bunch of shampoo and..."
2_191,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_191.wav,0,JOEY,FRIENDS,"So, you're just Bing?"
2_99,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_99.wav,0,RACHEL,FRIENDS,"All right, cut, let's pick again, pick again."
2_208,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_208.wav,0,JOEY,FRIENDS,It's that whole sensitive thing.
2_119,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_119.wav,0,ROSS,FRIENDS,Yeah. What-what should I do?
2_406,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_406.wav,1,ROSS,FRIENDS,For what? For letting you throw me out of your office?
2_423,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_423.wav,1,MONICA,FRIENDS,Like I have nothing better to do!
2_55,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_55.wav,0,PERSON,FRIENDS,"Oh hey, great, you're up. Rachel, this is my sister Krista. Krista, this is Rachel."
2_77,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_77.wav,0,MONICA,FRIENDS,"Umm, excuse me, we switched apartments. You can't eat are food anymore, that-that gravy train had ended."
2_147,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_147.wav,0,MONICA,FRIENDS,"Well, we're trying to find someone to perform our wedding and they're all either boring or annoying or y'know, can't stop staring at the ladies."
