id,audio_path,label,speaker,show,utterance,embedding_path
2_152,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_152.wav,1,ROSS,FRIENDS,Your makeup?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_152.npy
2_15,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_15.wav,1,CHANDLER,FRIENDS,I'm sorry man there is never a good time to have to .. Stop catching on fire.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_15.npy
2_421,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_421.wav,1,CHANDLER,FRIENDS,Joey's got a really bad hernia but its nothing that a laser eye surgery wont fix,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_421.npy
2_586,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_586.wav,1,CHANDLER,FRIENDS,"See now that I see crying over, but Bambi, is a cartoon.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_586.npy
2_160,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_160.wav,0,CHANDLER,FRIENDS,"Because his penis was too big. I am sorry, thatÕs the kind of thing I do.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_160.npy
2_39,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_39.wav,1,CHANDLER,FRIENDS,"Oh hurry up, I want to sign that.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_39.npy
2_66,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_66.wav,1,CHANDLER,FRIENDS,"Nice jon Joe, you are quite the craftsman!",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_66.npy
2_310,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_310.wav,1,CHANDLER,FRIENDS,Well thank God your livelihood doesn't depend on it.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_310.npy
2_345,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_345.wav,1,CHANDLER,FRIENDS,Oh I left them in my bulldozer .. I don't have tools!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_345.npy
2_581,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_581.wav,1,CHANDLER,FRIENDS,"We were wondering what was taking so long with the gift, but now we understand you were doing this.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_581.npy
2_518,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_518.wav,1,CHANDLER,FRIENDS,Oh tons. I am quite the woodsman.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_518.npy
2_450,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_450.wav,1,CHANDLER,FRIENDS,If only there was something in your head to control the things you say.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_450.npy
2_567,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_567.wav,1,CHANDLER,FRIENDS,"Well yes Ross, pressing my third nipple opens the delivery entrance to the magical land of Narnia.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_567.npy
2_115,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_115.wav,1,CHANDLER,FRIENDS,"I am sorry, we donÕt have your sheep.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_115.npy
2_183,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_183.wav,1,CHANDLER,FRIENDS,"No, rabies.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_183.npy
2_104,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_104.wav,1,CHANDLER,FRIENDS,Was that place the sun?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_104.npy
2_288,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_288.wav,1,CHANDLER,FRIENDS,Maybe he was nervous.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_288.npy
2_420,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_420.wav,1,CHANDLER,FRIENDS,"No you are not Chandler, we still love you Chandler",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_420.npy
2_49,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_49.wav,0,JOEY,FRIENDS,We got a box.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_49.npy
2_433,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_433.wav,1,CHANDLER,FRIENDS,I was saying the actual words,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_433.npy
2_428,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_428.wav,0,CHANDLER,FRIENDS,His legs flail about as if independent from his body,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_428.npy
2_1,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_1.wav,0,CHANDLER,FRIENDS,"Yes you can. You're thinking about time, you can't go back in time.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_1.npy
2_168,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_168.wav,1,CHANDLER,FRIENDS,Did I wake you?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_168.npy
2_155,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_155.wav,1,CHANDLER,FRIENDS,Great! Now we can do laundry all night. All night laundry!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_155.npy
2_2,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_2.wav,1,CHANDLER,FRIENDS,"ThatÕs a good one too Pheebs, now all that I have to do is find a plane load of people whose resolution is to plummet to their deaths",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_2.npy
2_120,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_120.wav,1,CHANDLER,FRIENDS,"You know some might find it amusing, I myself find it regular.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_120.npy
2_487,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_487.wav,1,CHANDLER,FRIENDS,"And Hornswoggle? What? Are you dating a character from ""Fraggle Rock""? Ahh.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_487.npy
2_280,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_280.wav,1,CHANDLER,FRIENDS,"Joey ate my last stick of gum, so I killed him. Do you think that was wrong?",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_280.npy
2_447,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_447.wav,1,CHANDLER,FRIENDS,It was an accident. Not like I was across the street with a telescope and a box of donuts.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_447.npy
2_148,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_148.wav,1,CHANDLER,FRIENDS,"Hey, that's Joincidence with a C",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_148.npy
2_532,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_532.wav,1,CHANDLER,FRIENDS,"The Jamestown colony of Virginia. You see King George is giving us the land, so.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_532.npy
2_443,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_443.wav,1,CHANDLER,FRIENDS,"Dear god, this parachute is a knapsack",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_443.npy
2_475,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_475.wav,1,CHANDLER,FRIENDS,"Oh yeah ok, including the waffles last week, you now owe me, seventeen zillion dollars.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_475.npy
2_92,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_92.wav,1,CHANDLER,FRIENDS,"No, no, I am just looking for a man to draw on me with chalk.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_92.npy
2_258,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_258.wav,1,CHANDLER,FRIENDS,"I am telling you, when she leaned back, I could see her brain",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_258.npy
2_376,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_376.wav,1,CHANDLER,FRIENDS,Me? I am gonna die alone!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_376.npy
2_114,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_114.wav,1,CHANDLER,FRIENDS,Spanish midgets wrestling Julie! Okay yes I see how they got there.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_114.npy
2_246,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_246.wav,1,CHANDLER,FRIENDS,"Well, it will probably slow me down at first. But once I am used to the extra weight, I ll get back on track.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_246.npy
2_268,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_268.wav,0,CHANDLER,FRIENDS,"A lonely grey couch. "" O look "" cried Ned. And then the kingdom was his. The End.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_268.npy
2_221,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_221.wav,0,CHANDLER,FRIENDS,See Joe that's why your parents told you not to jump on your bed!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_221.npy
2_369,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_369.wav,1,CHANDLER,FRIENDS,"I just have to do one thing, really quickly, its not a big thing  ...  GET UP||",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_369.npy
2_103,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_103.wav,1,CHANDLER,FRIENDS,"No, this is just part of a daredevil game that I play called wait until last moment before I burst and die",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_103.npy
2_457,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_457.wav,1,CHANDLER,FRIENDS,"Yes, we all know how cruel a parent can be, about the flatness of a child's pillow.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_457.npy
2_112,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_112.wav,1,CHANDLER,FRIENDS,I think this is probably why Damone smokes in his cell alone.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_112.npy
2_174,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_174.wav,1,CHANDLER,FRIENDS,Oh! Satan's minions at work again?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_174.npy
2_490,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_490.wav,1,CHANDLER,FRIENDS,"Maybe it's a contest, you know? Like ""Collect all five"".",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_490.npy
2_430,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_430.wav,1,CHANDLER,FRIENDS,I guess you would know that or else we would be in a predicament room,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_430.npy
2_434,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_434.wav,1,CHANDLER,FRIENDS,We can? Ok I am trying that.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_434.npy
2_541,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_541.wav,1,CHANDLER,FRIENDS,Oh yeah right. And what would my opening line be? Excuse me,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_541.npy
2_392,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_392.wav,1,CHANDLER,FRIENDS,Ah you see perfect might be a problem. Had you said co-dependent or self-destructive.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_392.npy
2_187,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_187.wav,1,CHANDLER,FRIENDS,That's so funny because you look more like Joey Tribbiani man slash woman.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_187.npy
2_113,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_113.wav,1,CHANDLER,FRIENDS,"No, no the actual cartoon character .. Of course the baloon.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_113.npy
2_323,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_323.wav,1,CHANDLER,FRIENDS,That monkey has got a Ross on its ass!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_323.npy
2_137,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_137.wav,0,CHANDLER,FRIENDS,"Okay, but If he asks, I am not going to lie.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_137.npy
2_294,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_294.wav,1,CHANDLER,FRIENDS,"Oh, um, I don't care!",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_294.npy
2_359,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_359.wav,1,CHANDLER,FRIENDS,"You know once you are inside, you don't have to knock anymore.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_359.npy
2_141,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_141.wav,1,CHANDLER,FRIENDS,We think it was trying to spell out monkey.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_141.npy
2_283,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_283.wav,1,CHANDLER,FRIENDS,Dee. The sarcastic sister from What's Happening.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_283.npy
2_24,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_24.wav,1,CHANDLER,FRIENDS,"Uh, okay. The fifth dentist caved and not they're all recommending Trident?",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_24.npy
2_197,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_197.wav,1,CHANDLER,FRIENDS,Ah your own brand of vigilante justice.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_197.npy
2_493,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_493.wav,1,CHANDLER,FRIENDS,Did you tell her about the magical night that starts with the flush of every toilet?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_493.npy
2_573,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_573.wav,1,CHANDLER,FRIENDS,"Oh I see, I thought you just really really liked your new couch.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_573.npy
2_440,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_440.wav,1,MONICA,FRIENDS,"No its not big, not at all. Kind of the same lines as, I don't know, having a third nipple!",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_440.npy
2_105,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_105.wav,1,CHANDLER,FRIENDS,Why? You never look down in the shower?  Oh please I am allowed one joke in the monkey is penis genre.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_105.npy
2_3,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_3.wav,1,CHANDLER,FRIENDS,And I think my testicles may be in here too,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_3.npy
2_71,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_71.wav,1,JOEY,FRIENDS,"ThatÕs good, just keep rubbing your head. That will turn back time",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_71.npy
2_20,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_20.wav,0,CHANDLER,FRIENDS,My duties?  All right.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_20.npy
2_463,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_463.wav,0,JOEY,FRIENDS,Ok!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_463.npy
2_602,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_602.wav,0,CHANDLER,FRIENDS,No way!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_602.npy
2_88,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_88.wav,0,RACHEL,FRIENDS,Oh.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_88.npy
2_172,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_172.wav,1,CHANDLER,FRIENDS,The whole thing! Can we go?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_172.npy
2_86,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_86.wav,0,CHANDLER,FRIENDS,"Great! Okay, here.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_86.npy
2_154,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_154.wav,0,PHOEBE,FRIENDS,"Okay, does this look like a garbage can to you?",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_154.npy
2_557,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_557.wav,0,ROSS,FRIENDS,"Oh my God, wh-what happened?",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_557.npy
2_163,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_163.wav,1,RACHEL,FRIENDS,"Oh boy, I just can't watch. It's too scary!",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_163.npy
2_87,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_87.wav,0,ROSS,FRIENDS,Yeah it would!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_87.npy
2_240,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_240.wav,0,JOEY,FRIENDS,No!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_240.npy
2_267,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_267.wav,0,RACHEL,FRIENDS,Really!?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_267.npy
2_278,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_278.wav,0,PERSON,FRIENDS,: Yeah.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_278.npy
2_284,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_284.wav,0,MONICA,FRIENDS,What?  Why?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_284.npy
2_340,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_340.wav,0,PHOEBE,FRIENDS,Oh! Oop!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_340.npy
2_536,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_536.wav,0,CHANDLER,FRIENDS,What a baby.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_536.npy
2_588,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_588.wav,0,JOEY,FRIENDS,I talk to you and nothin'.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_588.npy
2_448,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_448.wav,0,MONICA,FRIENDS,Do you still wanna call  'em? I wanna call  'em.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_448.npy
2_79,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_79.wav,0,RACHEL,FRIENDS,"I'm just gonna throw it out, it's probably just a bunch of shampoo and...",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_79.npy
2_191,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_191.wav,0,JOEY,FRIENDS,"So, you're just Bing?",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_191.npy
2_99,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_99.wav,0,RACHEL,FRIENDS,"All right, cut, let's pick again, pick again.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_99.npy
2_208,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_208.wav,0,JOEY,FRIENDS,It's that whole sensitive thing.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_208.npy
2_119,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_119.wav,0,ROSS,FRIENDS,Yeah. What-what should I do?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_119.npy
2_406,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_406.wav,1,ROSS,FRIENDS,For what? For letting you throw me out of your office?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_406.npy
2_423,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_423.wav,1,MONICA,FRIENDS,Like I have nothing better to do!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_423.npy
2_55,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_55.wav,0,PERSON,FRIENDS,"Oh hey, great, you're up. Rachel, this is my sister Krista. Krista, this is Rachel.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_55.npy
2_77,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_77.wav,0,MONICA,FRIENDS,"Umm, excuse me, we switched apartments. You can't eat are food anymore, that-that gravy train had ended.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_77.npy
2_147,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_147.wav,0,MONICA,FRIENDS,"Well, we're trying to find someone to perform our wedding and they're all either boring or annoying or y'know, can't stop staring at the ladies.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_147.npy
2_559,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_559.wav,0,MONICA,FRIENDS,What?!?!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_559.npy
2_444,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_444.wav,0,RACHEL,FRIENDS,"Ross-Ross, you have no idea what this means to me!",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_444.npy
